Loyalty ID,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType
708566,Georgetta,Harralson,Georgetta Harralson,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,High School or Below,Rural,25125,Single,Nova,12/25/2015,,5970.82,Standard
834063,Duane,Mahe,Duane Mahe,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,High School or Below,Urban,25125,Single,Nova,2/5/2017,10/5/2017,5970.82,Standard
168349,Petronila,Ragland,Petronila Ragland,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Rural,52018,Divorced,Nova,7/20/2014,,5971.31,Standard
709844,Wallace,Philipose,Wallace Philipose,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Urban,41611,Married,Nova,2/9/2014,10/9/2014,5973.98,Standard
128749,Leon,Ghrist,Leon Ghrist,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Suburban,25320,Married,Nova,9/14/2018,,5977.41,Standard
121068,Salina,Demro,Salina Demro,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,57693,Divorced,Nova,12/9/2018,,5979.72,Standard
399101,Wally,Sodergren,Wally Sodergren,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,57693,Divorced,Nova,3/7/2015,6/16/2017,5979.72,Standard
735266,Loretta,Laborde,Loretta Laborde,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Urban,57693,Divorced,Nova,12/24/2015,,5979.72,Standard
943460,Freda,Reven,Freda Reven,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Rural,57693,Divorced,Nova,6/12/2015,,5979.72,Standard
932973,Virgil,Helom,Virgil Helom,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,Bachelor,Urban,22946,Married,Nova,11/12/2015,,5980.85,Standard
185509,Mary,Rox,Mary Rox,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Urban,66839,Single,Nova,8/13/2015,,5989.77,Standard
255108,Hanh,Szuch,Hanh Szuch,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,66839,Single,Nova,12/23/2013,,5989.77,Standard
395384,Linwood,Tarufelli,Linwood Tarufelli,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,66839,Single,Nova,5/17/2017,,5989.77,Standard
650721,Ginette,Baton,Ginette Baton,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,66839,Single,Nova,9/8/2017,,5989.77,Standard
686728,Angelia,Goynes,Angelia Goynes,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Rural,66839,Single,Nova,3/14/2018,,5989.77,2018 Promotion
859343,Morton,Lugar,Morton Lugar,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,66839,Single,Nova,12/14/2016,8/14/2017,5989.77,Standard
948117,Regena,Plues,Regena Plues,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,66839,Single,Nova,3/3/2015,,5989.77,Standard
595028,Dollie,Shuecraft,Dollie Shuecraft,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,74284,Married,Nova,8/6/2015,,5994.26,Standard
855510,Rosario,Zuehl,Rosario Zuehl,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,High School or Below,Suburban,28804,Married,Nova,11/16/2013,7/16/2014,5995.41,Standard
963016,Monica,Degraffenried,Monica Degraffenried,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,Doctor,Urban,26303,Divorced,Nova,10/21/2012,,5999.38,Standard
129914,Shu,Mccomb,Shu Mccomb,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,High School or Below,Suburban,23749,Married,Nova,7/3/2015,,6005.03,Standard
400486,Monika,Isaak,Monika Isaak,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,male,Bachelor,Urban,26876,Single,Nova,6/13/2015,,6005.21,Standard
878653,Carlena,Drybread,Carlena Drybread,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Suburban,26876,Single,Nova,10/29/2015,,6005.21,Standard
323154,Bessie,Lautman,Bessie Lautman,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Master,Urban,13528,Single,Nova,3/1/2016,,6005.85,Standard
466795,Kyla,Weathers,Kyla Weathers,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Master,Suburban,13528,Single,Nova,12/1/2013,,6005.85,Standard
657730,Fletcher,Otool,Fletcher Otool,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Master,Rural,13528,Single,Nova,11/22/2013,10/21/2017,6005.85,Standard
683288,Glennis,Branes,Glennis Branes,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Master,Suburban,13528,Single,Nova,12/12/2014,2/4/2018,6005.85,Standard
686220,Jenee,Trentham,Jenee Trentham,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Master,Suburban,13528,Single,Nova,11/17/2012,,6005.85,Standard
831442,Marylouise,Ximenez,Marylouise Ximenez,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Master,Suburban,13528,Single,Nova,7/6/2014,,6005.85,Standard
582166,Ka,Riveron,Ka Riveron,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,39482,Divorced,Nova,4/30/2015,9/7/2015,6006.44,Standard
424585,Duane,Pilger,Duane Pilger,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,College,Rural,0,Married,Nova,3/13/2014,2/12/2017,6006.96,Standard
469075,Ali,Vigliotti,Ali Vigliotti,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Urban,0,Married,Nova,7/29/2013,,6006.96,Standard
723715,Gertha,Rawlins,Gertha Rawlins,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Urban,43543,Married,Nova,7/13/2018,,6008.18,Standard
249352,Clora,Fulliton,Clora Fulliton,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,High School or Below,Suburban,25646,Married,Nova,9/10/2015,,6013.74,Standard
372824,Benjamin,Serva,Benjamin Serva,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,High School or Below,Suburban,25646,Married,Nova,12/28/2016,,6013.74,Standard
276806,Ursula,Polton,Ursula Polton,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,68658,Single,Nova,4/8/2018,,6019.93,2018 Promotion
128950,Nieves,Elfert,Nieves Elfert,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Rural,49539,Single,Nova,1/21/2014,,6031.52,Standard
178461,Tamisha,Tribbett,Tamisha Tribbett,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Rural,0,Single,Nova,10/4/2015,8/16/2018,6033.22,Standard
678967,Debbie,Kolek,Debbie Kolek,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Urban,29587,Married,Nova,6/21/2016,,6035.09,Standard
854831,Hai,Cruse,Hai Cruse,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Suburban,29587,Married,Nova,11/4/2017,,6035.09,Standard
407798,Willy,Sensenbrenner,Willy Sensenbrenner,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,25899,Divorced,Nova,6/6/2014,,6042.91,Standard
457552,Mohammed,Shirts,Mohammed Shirts,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,male,Bachelor,Suburban,20396,Married,Nova,10/10/2018,,6047.03,Standard
942191,Emerald,Serven,Emerald Serven,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Urban,0,Married,Nova,4/15/2018,12/15/2018,6048.57,2018 Promotion
552823,Kathlene,Duszynski,Kathlene Duszynski,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,female,College,Urban,0,Single,Nova,9/8/2014,,6051.8,Standard
906826,Nicki,Kua,Nicki Kua,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,College,Urban,0,Single,Nova,2/10/2016,,6051.8,Standard
817744,Rhett,Marrujo,Rhett Marrujo,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Doctor,Suburban,17200,Married,Nova,9/14/2014,,6054.49,Standard
163615,Bell,Castronovo,Bell Castronovo,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Master,Rural,27681,Married,Nova,6/23/2014,,6057.07,Standard
399065,Youlanda,Helgager,Youlanda Helgager,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Master,Rural,27681,Married,Nova,5/17/2012,,6057.07,Standard
612488,Charita,Reicks,Charita Reicks,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Master,Urban,27681,Married,Nova,12/25/2015,,6057.07,Standard
644893,Hermina,Plance,Hermina Plance,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Master,Suburban,27681,Married,Nova,5/24/2017,1/24/2018,6057.07,Standard
940523,Alan,Boven,Alan Boven,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Master,Rural,27681,Married,Nova,4/4/2013,10/18/2015,6057.07,Standard
627670,Zack,Bowdry,Zack Bowdry,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,male,Bachelor,Urban,32627,Married,Nova,1/2/2017,,6066.12,Standard
712220,Sheridan,Sarka,Sheridan Sarka,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Master,Suburban,22103,Divorced,Nova,10/6/2018,,6073.24,Standard
723061,Jan,Saulsbery,Jan Saulsbery,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Rural,0,Single,Nova,7/27/2015,,6081.05,Standard
621218,Kristie,Cravey,Kristie Cravey,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Suburban,44712,Single,Nova,9/8/2015,,6085.3,Standard
265072,Keven,Fuhrmeister,Keven Fuhrmeister,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Master,Rural,13688,Divorced,Nova,5/21/2012,,6086.43,Standard
402638,Hyacinth,Brindle,Hyacinth Brindle,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Master,Urban,13688,Divorced,Nova,10/25/2017,,6086.43,Standard
960913,Penelope,Ekdahl,Penelope Ekdahl,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Suburban,74257,Married,Nova,1/2/2016,,6098.46,Standard
899734,Leslee,Keltner,Leslee Keltner,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Rural,42800,Married,Nova,3/4/2016,11/4/2016,6102.31,Standard
796347,Felice,Wiersma,Felice Wiersma,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Doctor,Urban,18690,Married,Nova,10/9/2016,,6104.5,Standard
688178,Carrol,Forts,Carrol Forts,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Urban,62455,Married,Nova,5/25/2016,,6104.85,Standard
761600,Pilar,Konzen,Pilar Konzen,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,College,Rural,0,Married,Nova,7/2/2018,,6105.8,Standard
237293,Susanna,Ulisch,Susanna Ulisch,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,College,Rural,0,Single,Nova,6/23/2013,,6109.14,Standard
880406,Renetta,Catherine,Renetta Catherine,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0,Single,Nova,11/11/2016,,6109.14,Standard
245356,Jinny,Schiltz,Jinny Schiltz,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,College,Urban,0,Single,Nova,6/5/2016,,6113.87,Standard
362736,Hortencia,Bogart,Hortencia Bogart,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,College,Suburban,0,Single,Nova,10/20/2012,,6113.87,Standard
459971,Nestor,Pleasanton,Nestor Pleasanton,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,College,Suburban,0,Single,Nova,6/9/2016,,6117.03,Standard
994541,Colton,Snoderly,Colton Snoderly,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,High School or Below,Rural,23843,Married,Nova,9/10/2013,,6120.19,Standard
517533,Marisa,Nolette,Marisa Nolette,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Rural,26787,Married,Nova,1/6/2016,,6121.11,Standard
667041,Kendall,Antich,Kendall Antich,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Urban,90778,Married,Nova,3/22/2014,,6131.66,Standard
968090,Carie,Kame,Carie Kame,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Rural,43875,Divorced,Nova,9/11/2013,,6134.39,Standard
897545,Olen,Bevill,Olen Bevill,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Rural,0,Single,Nova,5/14/2018,,6141.96,Standard
314441,Floretta,Thiesfeld,Floretta Thiesfeld,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,45032,Married,Nova,5/27/2013,4/25/2016,6143.9,Standard
866362,Shalonda,Gagarin,Shalonda Gagarin,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Urban,78824,Divorced,Nova,12/20/2018,,6156.36,Standard
387584,Evie,Hronek,Evie Hronek,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Urban,0,Single,Nova,10/25/2013,,6158.85,Standard
266429,Ressie,Vanzie,Ressie Vanzie,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Suburban,80590,Married,Nova,4/24/2016,10/30/2017,6162.2,Standard
384328,Aurora,Suire,Aurora Suire,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,College,Urban,0,Single,Nova,3/6/2017,,6165.56,Standard
590393,Ehtel,Wille,Ehtel Wille,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,60884,Married,Nova,10/4/2018,,6165.86,Standard
615989,Sana,Mccollins,Sana Mccollins,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Rural,27289,Married,Nova,3/4/2017,,6167.85,Standard
351238,Yaeko,Ossowski,Yaeko Ossowski,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Suburban,49529,Married,Nova,11/8/2014,,6176.7,Standard
396726,Jackeline,Cajas,Jackeline Cajas,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Suburban,0,Single,Nova,3/27/2017,,6179.7,Standard
795174,Suzanna,Guterman,Suzanna Guterman,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Doctor,Rural,23712,Single,Nova,12/1/2018,,6183.11,Standard
266326,Sammy,Redstone,Sammy Redstone,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,36464,Married,Nova,11/7/2018,,6183.19,Standard
553973,Sabina,Petzoldt,Sabina Petzoldt,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,21020,Divorced,Nova,8/18/2014,,6185.34,Standard
512179,Estell,Urion,Estell Urion,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Suburban,88375,Divorced,Nova,9/27/2013,,6186.5,Standard
407032,Modesta,Cordenas,Modesta Cordenas,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,College,Urban,0,Single,Nova,10/30/2015,,6187.35,Standard
851499,David,Zellmer,David Zellmer,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,College,Suburban,0,Single,Nova,2/22/2018,10/22/2018,6187.35,2018 Promotion
434888,Loan,Lacerda,Loan Lacerda,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Urban,40352,Married,Nova,5/3/2014,,6188.38,Standard
206332,Chieko,Archiopoli,Chieko Archiopoli,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0,Single,Nova,10/27/2014,6/27/2015,6189.12,Standard
154606,Hope,Norment,Hope Norment,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Rural,59523,Married,Nova,3/16/2018,,6189.99,2018 Promotion
172348,Sheena,Schlepphorst,Sheena Schlepphorst,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,59523,Married,Nova,4/14/2017,,6189.99,Standard
112842,Leilani,Keinonen,Leilani Keinonen,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Suburban,0,Married,Nova,11/20/2016,,6217.26,Standard
505204,Marian,Botticello,Marian Botticello,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,51944,Married,Nova,4/1/2015,,6218.66,Standard
491404,Maryetta,Silsbee,Maryetta Silsbee,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,College,Rural,0,Single,Nova,7/20/2017,,6220.77,Standard
390562,Rochel,Maglaras,Rochel Maglaras,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Suburban,74270,Single,Nova,7/14/2018,,6222.21,Standard
493894,Francisca,Brege,Francisca Brege,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,74270,Single,Nova,8/17/2013,,6222.21,Standard
527244,Marilyn,Smigel,Marilyn Smigel,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Suburban,0,Single,Nova,12/1/2017,,6227.37,Standard
349730,Adelaida,Heavrin,Adelaida Heavrin,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,Doctor,Suburban,28334,Single,Nova,7/18/2014,,6232.69,Standard
397533,Son,Collazo,Son Collazo,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,College,Urban,0,Married,Nova,8/22/2012,,6234.31,Standard
767058,Lavone,Zubiate,Lavone Zubiate,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Rural,0,Married,Nova,7/28/2017,,6234.31,Standard
458939,Shonta,Osentowski,Shonta Osentowski,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,College,Urban,0,Single,Nova,12/19/2016,,6239.26,Standard
244538,Kathey,Jacquier,Kathey Jacquier,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,College,Urban,0,Single,Nova,7/19/2016,,6240.66,Standard
681270,Deidra,Masher,Deidra Masher,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,57734,Divorced,Nova,5/14/2014,,6243.14,Standard
576736,Dan,Doughman,Dan Doughman,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,80101,Single,Nova,4/2/2018,,6245.44,2018 Promotion
206680,Lawanda,Heung,Lawanda Heung,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,College,Urban,0,Married,Nova,3/11/2013,,6265.34,Standard
475550,Kia,Kershbaumer,Kia Kershbaumer,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Suburban,0,Married,Nova,4/17/2015,,6265.34,Standard
702257,Deon,Sukhram,Deon Sukhram,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,College,Urban,0,Married,Nova,6/11/2013,,6265.34,Standard
921357,Marge,Vanderau,Marge Vanderau,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Rural,0,Married,Nova,8/18/2012,,6265.34,Standard
941621,Cleveland,Savory,Cleveland Savory,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,College,Suburban,0,Married,Nova,6/14/2017,2/14/2018,6265.34,Standard
180321,Beata,Seard,Beata Seard,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,female,College,Urban,0,Single,Nova,10/30/2017,,6269.14,Standard
773095,Michelina,Rueb,Michelina Rueb,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Suburban,61040,Married,Nova,3/14/2018,,6269.59,2018 Promotion
445632,Nicole,Padmore,Nicole Padmore,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Suburban,94880,Single,Nova,7/10/2014,,6271.32,Standard
658175,Debra,Malocha,Debra Malocha,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Urban,76673,Divorced,Nova,7/27/2017,,6272.42,Standard
568814,Windy,Mesteth,Windy Mesteth,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Suburban,20836,Married,Nova,8/10/2016,,6273.17,Standard
692275,Carlee,Masincup,Carlee Masincup,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Master,Rural,18577,Divorced,Nova,8/25/2017,,6273.91,Standard
380255,Earlean,Onaga,Earlean Onaga,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,High School or Below,Urban,13662,Single,Nova,8/10/2016,,6274.45,Standard
936860,Edward,Franciosa,Edward Franciosa,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,College,Urban,0,Single,Nova,11/12/2015,5/1/2016,6277.01,Standard
463490,Mose,Blossomgame,Mose Blossomgame,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Urban,0,Married,Nova,4/17/2014,,6282.32,Standard
827334,Erlene,Crissman,Erlene Crissman,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Suburban,0,Single,Nova,2/22/2017,,6285.31,Standard
274107,Avery,Pfister,Avery Pfister,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,40675,Married,Nova,7/21/2015,3/21/2016,6289.8,Standard
506170,Shemeka,Jungen,Shemeka Jungen,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,College,Urban,0,Single,Nova,1/21/2013,,6291.59,Standard
874842,Sharri,Yeboah,Sharri Yeboah,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Rural,26577,Married,Nova,9/9/2017,,6292.74,Standard
552546,Marylin,Bertelsen,Marylin Bertelsen,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Rural,45430,Single,Nova,6/16/2015,2/16/2016,6293.96,Standard
519276,Penny,Slinker,Penny Slinker,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,High School or Below,Urban,29539,Single,Nova,7/7/2016,,6300.44,Standard
560713,Ellie,Wasowski,Ellie Wasowski,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,College,Suburban,0,Single,Nova,12/2/2013,,6305.93,Standard
723672,Fumiko,Torrence,Fumiko Torrence,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,College,Suburban,0,Single,Nova,11/11/2015,,6305.93,Standard
438299,Hyun,Mortin,Hyun Mortin,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Suburban,21368,Married,Nova,4/27/2017,,6308.92,Standard
657842,Jacquelyn,Stoeger,Jacquelyn Stoeger,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Urban,21368,Married,Nova,4/26/2018,,6308.92,2018 Promotion
231090,Janella,Zafar,Janella Zafar,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,79880,Married,Nova,11/28/2014,,6310.4,Standard
236874,Bradley,Giudice,Bradley Giudice,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,54408,Married,Nova,5/4/2013,9/25/2018,6314.58,Standard
504311,Janna,Sargis,Janna Sargis,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Urban,54408,Married,Nova,10/14/2012,,6314.58,Standard
289693,Yen,Decelles,Yen Decelles,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,College,Urban,0,Married,Nova,7/4/2018,,6314.6,Standard
775185,Elinore,Bednar,Elinore Bednar,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,College,Suburban,0,Married,Nova,4/6/2015,,6314.6,Standard
206366,Dawna,Lauderdale,Dawna Lauderdale,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,High School or Below,Suburban,13792,Divorced,Nova,10/7/2015,,6317.37,Standard
197973,Randell,Lyles,Randell Lyles,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,College,Urban,0,Divorced,Nova,1/29/2018,,6326.68,Standard
576354,Mitchell,Kristiansen,Mitchell Kristiansen,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Rural,0,Married,Nova,5/30/2012,,6331.34,Standard
590025,Tamesha,Bento,Tamesha Bento,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,College,Suburban,0,Married,Nova,12/18/2017,,6331.34,Standard
827819,Victor,Dagan,Victor Dagan,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Suburban,71737,Divorced,Nova,3/25/2015,,6333.03,Standard
447943,Jonas,Tiller,Jonas Tiller,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,female,Bachelor,Rural,86687,Single,Nova,4/5/2017,,6342.47,Standard
595334,Destiny,Knoeppel,Destiny Knoeppel,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Urban,42259,Married,Nova,7/4/2018,,6347.5,Standard
358039,Herminia,Wolbrecht,Herminia Wolbrecht,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Rural,0,Married,Nova,6/28/2018,,6358.25,Standard
508923,Ilona,Copen,Ilona Copen,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Rural,41195,Married,Nova,10/19/2012,,6360.65,Standard
649404,Tamar,Griesbaum,Tamar Griesbaum,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,College,Rural,0,Married,Nova,9/30/2014,5/30/2015,6361.95,Standard
177677,Gregoria,Bohlig,Gregoria Bohlig,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Urban,44368,Married,Nova,2/22/2016,10/22/2016,6366.23,Standard
